review_id,rating,entity_text,entity_label,entity_description
4643,1,this 2 weeks ago,DATE,Absolute or relative dates or periods
4643,1,a good 25 minutes,TIME,Times smaller than a day
4643,1,1200,CARDINAL,Numerals that do not fall under another type
4643,1,Scansoft Paperport,PERSON,"People, including fictional"
4643,1,2,CARDINAL,Numerals that do not fall under another type
4643,1,Ram,PERSON,"People, including fictional"
4643,1,128,CARDINAL,Numerals that do not fall under another type
4643,1,TWAIN,ORG,"Companies, agencies, institutions, etc."
4643,1,third,ORDINAL,"""first"", ""second"", etc."
4643,1,2 weeks,DATE,Absolute or relative dates or periods
4643,1,HP,ORG,"Companies, agencies, institutions, etc."
4644,1,Vista,ORG,"Companies, agencies, institutions, etc."
4644,1,a year ago,DATE,Absolute or relative dates or periods
4645,2,Capitol,ORG,"Companies, agencies, institutions, etc."
4645,2,Klaatu,PERSON,"People, including fictional"
4645,2,Beatles,PERSON,"People, including fictional"
4645,2,Sci-Fi,ORG,"Companies, agencies, institutions, etc."
4645,2,Duran Duran,PERSON,"People, including fictional"
4645,2,LISTEN,ORG,"Companies, agencies, institutions, etc."
4645,2,LISTEN,ORG,"Companies, agencies, institutions, etc."
4645,2,Beatles,PERSON,"People, including fictional"
4645,2,Cares,ORG,"Companies, agencies, institutions, etc."
4646,2,first,ORDINAL,"""first"", ""second"", etc."
4646,2,Beatles,PERSON,"People, including fictional"
4647,2,Klaatu,PERSON,"People, including fictional"
4647,2,about ten years ago,DATE,Absolute or relative dates or periods
4647,2,Klaatu,PERSON,"People, including fictional"
4648,2,Beatle,PERSON,"People, including fictional"
4648,2,Subrosa Subway,WORK_OF_ART,"Titles of books, songs, etc."
4648,2,Beatles,PERSON,"People, including fictional"
4649,2,amazon,ORG,"Companies, agencies, institutions, etc."
4649,2,a few weeks ago,DATE,Absolute or relative dates or periods
4650,2,Johnathan Livingston Seagull,PERSON,"People, including fictional"
4650,2,Iridescent Soul's,PERSON,"People, including fictional"
4651,1,UFC,ORG,"Companies, agencies, institutions, etc."
4651,1,Silva/Franklin,ORG,"Companies, agencies, institutions, etc."
4651,1,a headache two minutes,TIME,Times smaller than a day
4651,1,UFC,ORG,"Companies, agencies, institutions, etc."
4652,2,Godden,PERSON,"People, including fictional"
4652,2,first,ORDINAL,"""first"", ""second"", etc."
4652,2,France,GPE,"Countries, cities, states"
4652,2,Godden,ORG,"Companies, agencies, institutions, etc."
4652,2,French,NORP,Nationalities or religious or political groups
4654,2,Summer,DATE,Absolute or relative dates or periods
4655,1,Disney,ORG,"Companies, agencies, institutions, etc."
4656,1,Ipod,ORG,"Companies, agencies, institutions, etc."
4656,1,8100,CARDINAL,Numerals that do not fall under another type
4656,1,Ipod,ORG,"Companies, agencies, institutions, etc."
4656,1,the Tech Support Library,FAC,"Buildings, airports, highways, bridges, etc."
4656,1,"10162:""Why",MONEY,"Monetary values, including unit"
4656,1,IPod,ORG,"Companies, agencies, institutions, etc."
4656,1,IPod,ORG,"Companies, agencies, institutions, etc."
4656,1,Windows Hardware Quality Lab,ORG,"Companies, agencies, institutions, etc."
4656,1,GUF320,ORG,"Companies, agencies, institutions, etc."
4657,1,USB,ORG,"Companies, agencies, institutions, etc."
4657,1,iPod,ORG,"Companies, agencies, institutions, etc."
4657,1,iPod,ORG,"Companies, agencies, institutions, etc."
4657,1,iPod,ORG,"Companies, agencies, institutions, etc."
4657,1,2.0,CARDINAL,Numerals that do not fall under another type
4657,1,USB,ORG,"Companies, agencies, institutions, etc."
4657,1,iPods,ORG,"Companies, agencies, institutions, etc."
4657,1,iPod to Firewire,ORG,"Companies, agencies, institutions, etc."
4657,1,iPod,ORG,"Companies, agencies, institutions, etc."
4657,1,iPod,ORG,"Companies, agencies, institutions, etc."
4657,1,Firewire,ORG,"Companies, agencies, institutions, etc."
4657,1,iPods,PRODUCT,"Objects, vehicles, foods, etc. (not services)"
4659,1,G3,PERSON,"People, including fictional"
4659,1,G5,ORG,"Companies, agencies, institutions, etc."
4661,2,Dell Dimension,ORG,"Companies, agencies, institutions, etc."
4661,2,Windows XP Pro (,ORG,"Companies, agencies, institutions, etc."
4661,2,2,CARDINAL,Numerals that do not fall under another type
4661,2,Windows,NORP,Nationalities or religious or political groups
4661,2,FireWire,PRODUCT,"Objects, vehicles, foods, etc. (not services)"
4661,2,USB,ORG,"Companies, agencies, institutions, etc."
4661,2,2.0,CARDINAL,Numerals that do not fall under another type
4661,2,Dell,PERSON,"People, including fictional"
4661,2,1.1,CARDINAL,Numerals that do not fall under another type
4662,1,Firewire,ORG,"Companies, agencies, institutions, etc."
4662,1,Nov. 2006,DATE,Absolute or relative dates or periods
4662,1,2 Firewire,PERCENT,"Percentage, including ""%"""
4662,1,Firewire,GPE,"Countries, cities, states"
4662,1,Iogear,ORG,"Companies, agencies, institutions, etc."
4662,1,non-Iogear,ORG,"Companies, agencies, institutions, etc."
4662,1,Iogear,ORG,"Companies, agencies, institutions, etc."
4662,1,USB,ORG,"Companies, agencies, institutions, etc."
4662,1,3 weeks,DATE,Absolute or relative dates or periods
4662,1,about 3,CARDINAL,Numerals that do not fall under another type
4663,1,PowerMac G5,ORG,"Companies, agencies, institutions, etc."
4663,1,G3,PERSON,"People, including fictional"
4664,2,Rockin,PERSON,"People, including fictional"
4664,2,Rhythm,PERSON,"People, including fictional"
4664,2,first,ORDINAL,"""first"", ""second"", etc."
4664,2,Rockin,PERSON,"People, including fictional"
4664,2,five,CARDINAL,Numerals that do not fall under another type
4664,2,six,CARDINAL,Numerals that do not fall under another type
4664,2,second,ORDINAL,"""first"", ""second"", etc."
4664,2,two,CARDINAL,Numerals that do not fall under another type
4664,2,1970,DATE,Absolute or relative dates or periods
4664,2,Gershwin,GPE,"Countries, cities, states"
4664,2,"Porter, Rogers & Hart",ORG,"Companies, agencies, institutions, etc."
4664,2,Ellington,ORG,"Companies, agencies, institutions, etc."
4664,2,a rainy day,DATE,Absolute or relative dates or periods
4664,2,Ellington,ORG,"Companies, agencies, institutions, etc."
4664,2,Ella,ORG,"Companies, agencies, institutions, etc."
4664,2,Rockin,PERSON,"People, including fictional"
4664,2,Rhythm,GPE,"Countries, cities, states"
4665,1,Coverblend,ORG,"Companies, agencies, institutions, etc."
4667,2,11,CARDINAL,Numerals that do not fall under another type
4667,2,first,ORDINAL,"""first"", ""second"", etc."
4667,2,fifth,ORDINAL,"""first"", ""second"", etc."
4667,2,Clavell,PERSON,"People, including fictional"
4667,2,three,CARDINAL,Numerals that do not fall under another type
4667,2,Clavell,PERSON,"People, including fictional"
4667,2,the late 60's,DATE,Absolute or relative dates or periods
4667,2,Clavell,PERSON,"People, including fictional"
4667,2,Peter Marlowe,PERSON,"People, including fictional"
4667,2,Clavell,PERSON,"People, including fictional"
4667,2,WWII,EVENT,"Named hurricanes, battles, wars, sports events, etc."
4667,2,Asia,LOC,"Non-GPE locations, mountain ranges, bodies of water"
4669,2,one,CARDINAL,Numerals that do not fall under another type
4669,2,Japanese,NORP,Nationalities or religious or political groups
4669,2,Changi,PERSON,"People, including fictional"
4670,2,Clavell,ORG,"Companies, agencies, institutions, etc."
4671,2,Clavell,ORG,"Companies, agencies, institutions, etc."
4671,2,James Clavell,PERSON,"People, including fictional"
4671,2,The King',WORK_OF_ART,"Titles of books, songs, etc."
4672,2,Noble House Saga,ORG,"Companies, agencies, institutions, etc."
4672,2,Tai Pan,PERSON,"People, including fictional"
4672,2,Tai Pain,GPE,"Countries, cities, states"
4673,1,30 years ago,DATE,Absolute or relative dates or periods
4673,1,14-year-old,DATE,Absolute or relative dates or periods
4673,1,14-year-old,DATE,Absolute or relative dates or periods
4673,1,first,ORDINAL,"""first"", ""second"", etc."
4673,1,1980,DATE,Absolute or relative dates or periods
4674,1,Shogun,PERSON,"People, including fictional"
4674,1,Shogun,PERSON,"People, including fictional"
4675,1,8 to 12 year,DATE,Absolute or relative dates or periods
4675,1,first,ORDINAL,"""first"", ""second"", etc."
4675,1,100,CARDINAL,Numerals that do not fall under another type
4675,1,Peter Marlowe,PERSON,"People, including fictional"
4675,1,third,ORDINAL,"""first"", ""second"", etc."
4675,1,4,CARDINAL,Numerals that do not fall under another type
4675,1,1/2,CARDINAL,Numerals that do not fall under another type
4675,1,The Brothers Karamazov,WORK_OF_ART,"Titles of books, songs, etc."
4675,1,Amazon,ORG,"Companies, agencies, institutions, etc."
4675,1,4,CARDINAL,Numerals that do not fall under another type
4677,1,Sharyl,PERSON,"People, including fictional"
4678,2,Viet Nam,GPE,"Countries, cities, states"
4679,2,One minute,TIME,Times smaller than a day
4679,2,King,LOC,"Non-GPE locations, mountain ranges, bodies of water"
4679,2,James Clavell,PERSON,"People, including fictional"
4680,2,Series,EVENT,"Named hurricanes, battles, wars, sports events, etc."
4680,2,3rd,ORDINAL,"""first"", ""second"", etc."
4680,2,Series,EVENT,"Named hurricanes, battles, wars, sports events, etc."
4680,2,Series,EVENT,"Named hurricanes, battles, wars, sports events, etc."
4681,2,WWII,EVENT,"Named hurricanes, battles, wars, sports events, etc."
4681,2,the Pacific:,ORG,"Companies, agencies, institutions, etc."
4681,2,Singapore,GPE,"Countries, cities, states"
4681,2,seven years,DATE,Absolute or relative dates or periods
4681,2,pacific,LOC,"Non-GPE locations, mountain ranges, bodies of water"
4681,2,Japanese,NORP,Nationalities or religious or political groups
4681,2,Clavel,ORG,"Companies, agencies, institutions, etc."
4682,2,Asian,NORP,Nationalities or religious or political groups
4682,2,Noble House,ORG,"Companies, agencies, institutions, etc."
4683,2,first,ORDINAL,"""first"", ""second"", etc."
4683,2,years ago,DATE,Absolute or relative dates or periods
4683,2,at least 30 years,DATE,Absolute or relative dates or periods
4683,2,first,ORDINAL,"""first"", ""second"", etc."
4684,1,4th,ORDINAL,"""first"", ""second"", etc."
4684,1,Shogun,PERSON,"People, including fictional"
4684,1,Tai-pan,PERSON,"People, including fictional"
4684,1,Gai-jin,PERSON,"People, including fictional"
4684,1,Marlowe,PERSON,"People, including fictional"
4686,2,"the ""Asian Saga",ORG,"Companies, agencies, institutions, etc."
4686,2,Clavell,PERSON,"People, including fictional"
4686,2,POW,ORG,"Companies, agencies, institutions, etc."
4687,1,Numbers Peg,ORG,"Companies, agencies, institutions, etc."
4687,1,2 year old,DATE,Absolute or relative dates or periods
4687,1,nine,CARDINAL,Numerals that do not fall under another type
4687,1,six,CARDINAL,Numerals that do not fall under another type
4688,2,Melissa,PERSON,"People, including fictional"
4688,2,Doug,PERSON,"People, including fictional"
4690,2,18 months old,DATE,Absolute or relative dates or periods
4690,2,Melissa & Doug,ORG,"Companies, agencies, institutions, etc."
4690,2,three,CARDINAL,Numerals that do not fall under another type
4690,2,three,CARDINAL,Numerals that do not fall under another type
4690,2,3 year old,DATE,Absolute or relative dates or periods
4691,2,2 year old,DATE,Absolute or relative dates or periods
4692,2,16 month old,DATE,Absolute or relative dates or periods
4692,2,about a month,DATE,Absolute or relative dates or periods
4692,2,second,ORDINAL,"""first"", ""second"", etc."
4693,2,ABC,ORG,"Companies, agencies, institutions, etc."
4693,2,Numbers,ORG,"Companies, agencies, institutions, etc."
4693,2,Melissa,PERSON,"People, including fictional"
4693,2,Doug,PERSON,"People, including fictional"
4694,2,almost 2yr old,DATE,Absolute or relative dates or periods
4695,2,16 month old,DATE,Absolute or relative dates or periods
4695,2,24 month,DATE,Absolute or relative dates or periods
4695,2,24 month,DATE,Absolute or relative dates or periods
4695,2,a few months,DATE,Absolute or relative dates or periods
4695,2,2 years of age,DATE,Absolute or relative dates or periods
4695,2,6,CARDINAL,Numerals that do not fall under another type
4695,2,9,CARDINAL,Numerals that do not fall under another type
4695,2,My almost 18 month,DATE,Absolute or relative dates or periods
4695,2,5,CARDINAL,Numerals that do not fall under another type
4696,2,GREAT NUMBER BOARD,ORG,"Companies, agencies, institutions, etc."
4696,2,only 20 months,DATE,Absolute or relative dates or periods
4696,2,only a couple days,DATE,Absolute or relative dates or periods
4697,1,one,CARDINAL,Numerals that do not fall under another type
4697,1,1,CARDINAL,Numerals that do not fall under another type
4697,1,6,CARDINAL,Numerals that do not fall under another type
4697,1,9,CARDINAL,Numerals that do not fall under another type
4697,1,confusion.2,PERSON,"People, including fictional"
4700,2,2,CARDINAL,Numerals that do not fall under another type
4700,2,Melissa & Doug,ORG,"Companies, agencies, institutions, etc."
4701,2,5,CARDINAL,Numerals that do not fall under another type
4701,2,3,CARDINAL,Numerals that do not fall under another type
4701,2,1,CARDINAL,Numerals that do not fall under another type
4701,2,FAVOR,ORG,"Companies, agencies, institutions, etc."
4701,2,ONE,CARDINAL,Numerals that do not fall under another type
4701,2,REVIEW,WORK_OF_ART,"Titles of books, songs, etc."
4701,2,FIVE,CARDINAL,Numerals that do not fall under another type
4701,2,ONE,CARDINAL,Numerals that do not fall under another type
4701,2,MUSIC,ORG,"Companies, agencies, institutions, etc."
4701,2,ONE,CARDINAL,Numerals that do not fall under another type
4702,1,Summer-Estate: Anyone,ORG,"Companies, agencies, institutions, etc."
4703,1,seven,CARDINAL,Numerals that do not fall under another type
4704,1,Chopin,ORG,"Companies, agencies, institutions, etc."
4704,1,Chopin,ORG,"Companies, agencies, institutions, etc."
4704,1,Chopin,PERSON,"People, including fictional"
4704,1,Jews,NORP,Nationalities or religious or political groups
4704,1,Poles,NORP,Nationalities or religious or political groups
4704,1,French,NORP,Nationalities or religious or political groups
4704,1,English,LANGUAGE,Any named language
4704,1,Germans,NORP,Nationalities or religious or political groups
4704,1,Hungarians,NORP,Nationalities or religious or political groups
4704,1,Huneker,PERSON,"People, including fictional"
4704,1,third,ORDINAL,"""first"", ""second"", etc."
4704,1,14th,ORDINAL,"""first"", ""second"", etc."
4704,1,Etude 12,PRODUCT,"Objects, vehicles, foods, etc. (not services)"
4704,1,F,PRODUCT,"Objects, vehicles, foods, etc. (not services)"
4704,1,Chopin,ORG,"Companies, agencies, institutions, etc."
4705,1,Amazon,ORG,"Companies, agencies, institutions, etc."
4705,1,Weinstock,ORG,"Companies, agencies, institutions, etc."
